relative_path,size_bytes,size_mb,extension,top_level_folder,modified_time,likely_category,tracked_by_git,notes
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_A_model_metadata.json,15216,0.0145,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_B_split_half_similarity.csv,211,0.0002,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_A_selected_m.json,285,0.0003,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_A_near_zero_variance_features.csv,192,0.0002,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/link_rss_metadata.json,171,0.0002,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/axis_level_jcvpca_unweighted.csv,67564,0.0644,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/centered_dataset_A_preview.csv,23711,0.0226,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/centering_summary.json,260,0.0002,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/raw_dataset_A_preview.csv,22597,0.0216,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/_pca_B_projected_components.npy,928,0.0009,.npy,Layer3_JcvPCA,2026-06-26 22:31:40,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pc_focus_selection.json,287,0.0003,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_B_projected_metadata.json,3208,0.0031,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_A_stability_summary.json,1567,0.0015,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/step_status.json,21667,0.0207,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_A_cumulative_variance.csv,1075,0.001,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/axis_level_jrw_A_B.csv,67536,0.0644,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_B_stability_report.csv,876,0.0008,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_stability_combined_summary.json,557,0.0005,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/centering_values_A.csv,4937,0.0047,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_B_projected_loadings.csv,2458,0.0023,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_B_singular_values.csv,1058,0.001,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_A_explained_variance.csv,1191,0.0011,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/centering_values_B.csv,4744,0.0045,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_B_stability_summary.json,1156,0.0011,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_A_singular_values.csv,1063,0.001,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/raw_feature_stats_A.csv,6669,0.0064,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/link_level_jrw_rss.csv,12533,0.012,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/_B_projected_scores.npy,980128,0.9347,.npy,Layer3_JcvPCA,2026-06-26 22:31:39,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/B_projected_metadata.json,308,0.0003,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/pca_A_split_half_similarity.csv,211,0.0002,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/exploratory_metadata.json,195,0.0002,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/raw_feature_stats_B.csv,6667,0.0064,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/loaded_dimensions.json,1487,0.0014,.json,Layer3_JcvPCA,2026-06-26 22:31:38,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/_A_pca_scores.npy,1018048,0.9709,.npy,Layer3_JcvPCA,2026-06-26 22:31:39,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/_B_abs_loadings.npy,3968,0.0038,.npy,Layer3_JcvPCA,2026-06-26 22:31:40,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/nv_results_raw.csv,12629,0.012,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/weighting_metadata.json,43,0.0,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/run_manifest.json,23252,0.0222,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/plots/pca_A_cumulative_variance.png,29522,0.0282,.png,Layer3_JcvPCA,2026-06-26 22:31:39,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/plots/pca_A_scree_plot.png,20160,0.0192,.png,Layer3_JcvPCA,2026-06-26 22:31:39,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/plots/pc_score_heatmap_A_B.png,18575,0.0177,.png,Layer3_JcvPCA,2026-06-26 22:31:40,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/plots/pc_scores_A_vs_projected_B.png,76037,0.0725,.png,Layer3_JcvPCA,2026-06-26 22:31:40,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_null_space_p2/plots/pca_A_loadings_heatmap.png,84931,0.081,.png,Layer3_JcvPCA,2026-06-26 22:31:39,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/raw_dataset_B_preview.csv,22570,0.0215,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/link_level_jcvpca_unweighted.csv,12533,0.012,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_A_parameters.json,249,0.0002,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/_loaded_dataset_A.parquet,6092128,5.8099,.parquet,Layer3_JcvPCA,2026-06-26 22:31:38,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/centered_dataset_B_preview.csv,23562,0.0225,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_A_feature_names.csv,1066,0.001,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/axis_jcvpca_metadata.json,231,0.0002,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_B_near_zero_variance_features.csv,191,0.0002,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/B_projected_preview.csv,4066,0.0039,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/_B_reexpressed_loadings.npy,3968,0.0038,.npy,Layer3_JcvPCA,2026-06-26 22:31:40,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/nv_baseline.json,157,0.0001,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/exploratory_numeric_summary.csv,9044,0.0086,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_A_loadings.csv,40370,0.0385,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/_A_abs_loadings.npy,3968,0.0038,.npy,Layer3_JcvPCA,2026-06-26 22:31:40,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/centered_validation_report.csv,635,0.0006,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_stability_acknowledgment.json,124,0.0001,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/A_vs_B_reexpressed_loadings_preview.csv,29740,0.0284,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/reexpress_metadata.json,159,0.0002,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/_loaded_dataset_B.parquet,5870790,5.5988,.parquet,Layer3_JcvPCA,2026-06-26 22:31:38,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/workbench_export_manifest.json,12377,0.0118,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/main_vs_nv_descriptive_comparison.csv,1776,0.0017,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/B_reexpressed_loadings.csv,49900,0.0476,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_B_projected_explained_variance.csv,249,0.0002,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pc_focus_table.csv,650,0.0006,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_A_stability_report.csv,1485,0.0014,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_A_model_metadata.json,15216,0.0145,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_B_split_half_similarity.csv,211,0.0002,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_A_selected_m.json,285,0.0003,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_A_near_zero_variance_features.csv,192,0.0002,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/link_rss_metadata.json,171,0.0002,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/axis_level_jcvpca_unweighted.csv,67564,0.0644,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/centered_dataset_A_preview.csv,23711,0.0226,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/centering_summary.json,260,0.0002,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/raw_dataset_A_preview.csv,22597,0.0216,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/_pca_B_projected_components.npy,928,0.0009,.npy,Layer3_JcvPCA,2026-06-26 22:31:40,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pc_focus_selection.json,287,0.0003,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_B_projected_metadata.json,3208,0.0031,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_A_stability_summary.json,1567,0.0015,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/step_status.json,21667,0.0207,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_A_cumulative_variance.csv,1075,0.001,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/axis_level_jrw_A_B.csv,67536,0.0644,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_B_stability_report.csv,876,0.0008,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_stability_combined_summary.json,557,0.0005,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/centering_values_A.csv,4937,0.0047,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_B_projected_loadings.csv,2458,0.0023,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_B_singular_values.csv,1058,0.001,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_A_explained_variance.csv,1191,0.0011,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/centering_values_B.csv,4744,0.0045,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_B_stability_summary.json,1156,0.0011,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_A_singular_values.csv,1063,0.001,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/raw_feature_stats_A.csv,6669,0.0064,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/link_level_jrw_rss.csv,12533,0.012,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/_B_projected_scores.npy,980128,0.9347,.npy,Layer3_JcvPCA,2026-06-26 22:31:39,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/B_projected_metadata.json,308,0.0003,.json,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/pca_A_split_half_similarity.csv,211,0.0002,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/exploratory_metadata.json,195,0.0002,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/raw_feature_stats_B.csv,6667,0.0064,.csv,Layer3_JcvPCA,2026-06-26 22:31:39,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/loaded_dimensions.json,1487,0.0014,.json,Layer3_JcvPCA,2026-06-26 22:31:38,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/_A_pca_scores.npy,1018048,0.9709,.npy,Layer3_JcvPCA,2026-06-26 22:31:39,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/_B_abs_loadings.npy,3968,0.0038,.npy,Layer3_JcvPCA,2026-06-26 22:31:40,processed_data,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/nv_results_raw.csv,12629,0.012,.csv,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/weighting_metadata.json,43,0.0,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/run_manifest.json,23252,0.0222,.json,Layer3_JcvPCA,2026-06-26 22:31:40,generated_output,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/plots/pca_A_cumulative_variance.png,29522,0.0282,.png,Layer3_JcvPCA,2026-06-26 22:31:39,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/plots/pca_A_scree_plot.png,20160,0.0192,.png,Layer3_JcvPCA,2026-06-26 22:31:39,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/plots/pc_score_heatmap_A_B.png,18575,0.0177,.png,Layer3_JcvPCA,2026-06-26 22:31:40,figure,no,
Layer3_JcvPCA/outputs/gaga_batch_jcvpca_20260626_193110/comparisons/252_A_L2_T1_vs_T3/run_functional_p2/plots/pc_scores_A_vs_projected_B.png,76037,0.0725,.png,Layer3_JcvPCA,2026-06-26 22:31:40,figure,no,
